n_links,cond_id,vol_err_pct,ang_err,seed,gt_density_L1,gt_density_L2,gt_density_L3,gt_density_L4,gt_density_L5,gt_density_L6,est_density_L1,est_density_L2,est_density_L3,est_density_L4,est_density_L5,est_density_L6,err_pct_L1,err_pct_L2,err_pct_L3,err_pct_L4,err_pct_L5,err_pct_L6,mean_err_pct,mean_mass_err_pct,base_static_err_med,base_static_sd_med,base_dyn_err_med,base_dyn_sd_med,n_configs,n_measurements,final_uncertainty,converged,grasp_point,wall_time_sec
5,C3,5.0,5%rel(min0.5deg),2,5200.0,3149.8,1907.9,1155.6,700.0,,4747.8,3516.7,1236.0,886.4,1701.7,,8.697,11.650,35.219,23.299,143.106,,44.39405855851042,34.2739901178404,0.03469174977952752,0.0017604390958200055,0.7218914888724732,0.6017464760776166,6,24,0.17604390958200056,True,link0 proximal end (sensor at AFT200 puck),606.1665930747986
5,C3,5.0,5%rel(min0.5deg),3,5200.0,3149.8,1907.9,1155.6,700.0,,3448.2,5989.0,1316.6,1163.5,427.2,,33.688,90.138,30.993,0.683,38.975,,38.89561049682214,34.183470851323406,0.09866580067616937,0.002075648784425721,1.1825602143371925,0.5714800908581226,6,24,0.20756487844257207,True,link0 proximal end (sensor at AFT200 puck),561.250657081604
5,C3,5.0,5%rel(min0.5deg),4,5200.0,3149.8,1907.9,1155.6,700.0,,5420.2,2479.4,2176.1,1496.1,471.9,,4.234,21.283,14.059,29.469,32.579,,20.324725232685516,19.59701272961213,0.08619222732185469,0.0027981243855034425,0.7571402377688556,0.664481679658257,6,24,0.27981243855034427,True,link0 proximal end (sensor at AFT200 puck),1241.394573688507
6,C0,1.0,1%rel(min0.5deg),0,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5766.0,2630.4,2048.8,2333.0,887.7,753.2,10.884,24.456,12.123,49.438,15.083,7.603,19.931398880332598,18.103861573152553,0.009086612720916617,0.0012046199438695735,0.5258437645759718,0.4756632852562192,7,28,0.12046199438695736,True,link0 proximal end (sensor at AFT200 puck),1424.43225979805
6,C0,1.0,1%rel(min0.5deg),1,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4876.0,4090.2,1554.9,2089.2,564.8,879.1,6.231,17.469,33.310,33.818,45.975,25.588,27.06514261256444,23.367628892555526,0.019472489146037178,0.0012021939140810104,0.32606159339428664,0.5658681484402948,7,28,0.12021939140810103,True,link0 proximal end (sensor at AFT200 puck),1086.6898210048676
6,C0,1.0,1%rel(min0.5deg),2,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4899.6,3858.8,2047.2,1675.1,969.5,800.3,5.777,10.824,12.192,7.296,7.258,14.322,9.611450609857746,8.203153078536866,0.016303936533082326,0.0009731935703874816,0.2846538641357108,0.5431373383890634,7,28,0.09731935703874817,True,link0 proximal end (sensor at AFT200 puck),1113.8864469528198
6,C0,1.0,1%rel(min0.5deg),3,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5155.6,4254.1,1298.6,2539.6,330.4,943.9,0.854,22.176,44.300,62.672,68.396,34.844,38.87400647124708,33.53676730536989,0.013658590224597896,0.0012488221741471968,0.42310535389698756,0.47681136391331247,7,28,0.12488221741471968,True,link0 proximal end (sensor at AFT200 puck),1145.5494961738586
6,C0,1.0,1%rel(min0.5deg),4,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4254.0,4091.0,1665.9,2029.1,794.1,928.7,18.193,17.492,28.547,29.973,24.034,32.674,25.152116252305188,22.3149116323011,0.039958573577382875,0.002175332460656868,0.22050641906981794,0.5433810559808734,7,28,0.2175332460656868,True,link0 proximal end (sensor at AFT200 puck),1247.6966710090637
6,C1,5.0,1%rel(min0.5deg),0,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5660.7,2741.7,2086.0,2352.3,837.6,582.9,8.859,21.260,10.529,50.675,19.878,16.728,21.32137065945446,21.826558217036716,0.009596965694715215,0.001201658302890774,0.5575069067792486,0.4654797681005018,7,28,0.1201658302890774,True,link0 proximal end (sensor at AFT200 puck),1346.8239376544952
6,C1,5.0,1%rel(min0.5deg),1,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5215.3,3814.3,1541.3,1963.7,511.3,943.5,0.294,9.546,33.893,25.779,51.090,34.788,25.89834155421308,23.00361123634049,0.018066852746663704,0.0011596147500532491,0.28655486536218644,0.5082045921165782,7,28,0.11596147500532492,True,link0 proximal end (sensor at AFT200 puck),1086.6008298397064
6,C1,5.0,1%rel(min0.5deg),2,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4658.3,3773.2,2026.8,1616.1,1025.1,858.5,10.418,8.367,13.071,3.517,1.946,22.639,9.992734466894865,7.858876358745538,0.015981678737351675,0.0009717436050337119,0.2505209329905631,0.549955796054362,7,28,0.0971743605033712,True,link0 proximal end (sensor at AFT200 puck),1300.950960636139
6,C1,5.0,1%rel(min0.5deg),3,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5031.2,3356.9,2194.9,1987.3,492.3,1277.0,3.246,3.590,5.857,27.293,52.905,82.433,29.22062521775739,22.678400869932293,0.015719813467300732,0.0011319722462841356,0.6685948276931063,0.46905174942476136,7,28,0.11319722462841356,True,link0 proximal end (sensor at AFT200 puck),1125.9204506874084
6,C1,5.0,1%rel(min0.5deg),4,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4130.9,3885.1,1632.1,1950.3,846.4,944.6,20.560,11.581,29.998,24.923,19.031,34.943,23.505799432697625,21.06343319513338,0.041204782867101525,0.0022139840093879162,0.19184580756066189,0.5389376133955073,7,28,0.22139840093879162,True,link0 proximal end (sensor at AFT200 puck),1468.998289823532
6,C2,1.0,5%rel(min0.5deg),0,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5528.7,2770.2,2015.5,1061.5,1929.7,837.6,6.321,20.441,13.555,32.007,84.593,19.657,29.428962804880637,25.731630832650808,0.02513305350072141,0.0011185249201320217,6.764856007832519,0.523779411852477,7,28,0.11185249201320216,True,link0 proximal end (sensor at AFT200 puck),1068.4413878917694
6,C2,1.0,5%rel(min0.5deg),1,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4600.9,5275.4,2220.0,865.5,1192.9,1045.1,11.522,51.509,4.782,44.559,14.107,49.306,29.297552046622354,25.005767489741526,0.07628229427783423,0.0015205019671145,1.5816095225840103,0.5373359683143291,7,28,0.15205019671145,True,link0 proximal end (sensor at AFT200 puck),719.3569965362549
6,C2,1.0,5%rel(min0.5deg),2,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4824.7,3936.4,1333.2,2299.8,1007.1,1041.6,7.216,13.053,42.816,47.310,3.659,48.799,27.142091388044808,23.4077477017579,0.0593298091073686,0.0009903869731063449,1.0015372217871823,0.5554451131037712,7,28,0.09903869731063449,True,link0 proximal end (sensor at AFT200 puck),1182.536862373352
6,C2,1.0,5%rel(min0.5deg),3,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,6026.5,2355.0,2882.6,1944.1,-12.1,1230.4,15.895,32.364,23.636,24.527,101.154,75.770,45.55778760627863,39.78843359157949,0.07122850296556466,0.0012954437991428047,1.7135299780070297,0.4989958688610333,7,28,0.12954437991428047,True,link0 proximal end (sensor at AFT200 puck),871.3331360816956
6,C2,1.0,5%rel(min0.5deg),4,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4305.6,3250.7,3255.1,1777.6,1356.0,158.6,17.201,6.640,39.612,13.861,29.713,77.341,30.727906242229096,26.530787529280502,0.05380875498385473,0.0020634912918536794,5.121348551535062,0.5436715052951777,7,28,0.20634912918536794,True,link0 proximal end (sensor at AFT200 puck),1257.9508554935455
6,C3,5.0,5%rel(min0.5deg),0,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5288.8,2978.6,1927.7,1140.8,1852.7,876.3,1.708,14.454,17.320,26.928,77.227,25.190,27.137807545980817,25.16757353207858,0.023681837334287942,0.0011254812379662507,6.974721539271449,0.5263931359872137,7,28,0.11254812379662507,True,link0 proximal end (sensor at AFT200 puck),899.636935710907
6,C3,5.0,5%rel(min0.5deg),1,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5315.2,3508.0,1832.5,1673.6,792.4,1033.2,2.215,0.748,21.403,7.197,24.199,47.606,17.228113238993604,14.501498942023566,0.03700545470308662,0.0014575646451908842,0.32272793726682386,0.5803464174120095,7,28,0.1457564645190884,True,link0 proximal end (sensor at AFT200 puck),1128.1176571846008
6,C3,5.0,5%rel(min0.5deg),2,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4864.5,2930.4,2171.6,1685.5,1676.5,666.0,6.452,15.839,6.857,7.964,60.366,4.851,17.05490292966204,11.290521223862314,0.060588468565649437,0.0010162303310779787,0.5511270955667675,0.5659121379666039,7,28,0.10162303310779787,True,link0 proximal end (sensor at AFT200 puck),1115.1293559074402
6,C3,5.0,5%rel(min0.5deg),3,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,5554.6,2125.4,2667.4,1855.0,1528.7,426.5,6.819,38.958,14.407,18.817,46.234,39.066,27.383465350511845,24.85245154272761,0.05564126924444392,0.0016275511003860403,3.1158234909242877,0.5043863826928416,7,28,0.16275511003860402,True,link0 proximal end (sensor at AFT200 puck),834.2593457698822
6,C3,5.0,5%rel(min0.5deg),4,5200.0,3481.9,2331.5,1561.2,1045.4,700.0,4155.9,3222.0,3004.6,1917.0,1253.7,149.8,20.079,7.464,28.868,22.789,19.922,78.598,29.62008718548667,25.453399571196154,0.05388286875267759,0.0020292990006453315,4.99222523591753,0.5386021221779473,7,28,0.20292990006453315,True,link0 proximal end (sensor at AFT200 puck),1360.8893070220947
